France,G,1,90
France,D R,2,90
France,D C,4,90
France,D C,5,90
France,D L,21,90
France,M R,10,90
France,M C,6,90
France,M C,13,55
France,M C,15,35
France,M L,14,73
France,M L,12,17
France,F C,7,90
France,F C,9,81
France,F C,18,9
Croatia,G,23,90
Croatia,D R,2,90
Croatia,D C,6,90
Croatia,D C,21,90
Croatia,D L,3,81
Croatia,D L,20,9
Croatia,DM C,11,90
Croatia,M R,18,71
Croatia,M R,9,19
Croatia,M C,10,90
Croatia,M C,7,90
Croatia,M L,4,90
Croatia,F C,17,90
