France,G,1,90
France,D R,2,90
France,D C,4,90
France,D C,5,90
France,D L,21,90
France,M C,13,90
France,M C,6,90
France,AM RC,10,90
France,AM C,7,90
France,AM LC,14,86
France,AM LC,12,4
France,F C,9,85
France,F C,15,5
Belgium,G,1,90
Belgium,D R,22,90
Belgium,D C,2,90
Belgium,D C,4,90
Belgium,D L,5,90
Belgium,M C,6,90
Belgium,M C,19,60
Belgium,M C,14,30
Belgium,AM RC,7,90
Belgium,AM C,8,80
Belgium,AM C,11,10
Belgium,AM LC,10,90
Belgium,F C,9,90
