England,G,1,90
England,D RC,16,90
England,D C,5,45
England,D C,6,45
England,D LC,15,90
England,DM C,4,90
England,M R,22,79
England,M R,14,11
England,M C,21,90
England,M C,17,90
England,M L,3,90
England,F C,11,90
England,F C,19,90
Belgium,G,1,90
Belgium,D RC,23,90
Belgium,D C,20,90
Belgium,D LC,3,74
Belgium,D LC,4,16
Belgium,M R,22,90
Belgium,M C,17,90
Belgium,M C,19,90
Belgium,M L,16,90
Belgium,AM RC,18,86
Belgium,AM RC,14,4
Belgium,AM LC,8,90
Belgium,F C,21,90
